id,speaker_id,book_id,source_id,source_dir,noisy_wav,clean_wav,noisy_sr,clean_sr,noisy_duration_sec,clean_duration_sec,duration_diff_sec,valid,reason,noisy_pick_reason,clean_find_reason
6209_34601_6209-34601-0000,6209,34601,6209-34601-0000,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6209/34601/6209-34601-0000,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6209/34601/6209-34601-0000/6209-34601-0000.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6209/34601/6209-34601-0000.flac,16000,16000,12.860000,12.860000,0.000000,1,ok,priority,exact
6209_34601_6209-34601-0013,6209,34601,6209-34601-0013,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6209/34601/6209-34601-0013,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6209/34601/6209-34601-0013/6209-34601-0013.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6209/34601/6209-34601-0013.flac,16000,16000,14.745000,14.745000,0.000000,1,ok,priority,exact
6209_34601_6209-34601-0018,6209,34601,6209-34601-0018,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6209/34601/6209-34601-0018,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6209/34601/6209-34601-0018/6209-34601-0018.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6209/34601/6209-34601-0018.flac,16000,16000,15.465000,15.465000,0.000000,1,ok,priority,exact
6272_70168_6272-70168-0012,6272,70168,6272-70168-0012,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6272/70168/6272-70168-0012,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6272/70168/6272-70168-0012/6272-70168-0012.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6272/70168/6272-70168-0012.flac,16000,16000,12.680000,12.680000,0.000000,1,ok,priority,exact
6272_70168_6272-70168-0017,6272,70168,6272-70168-0017,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6272/70168/6272-70168-0017,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6272/70168/6272-70168-0017/6272-70168-0017.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6272/70168/6272-70168-0017.flac,16000,16000,14.445000,14.445000,0.000000,1,ok,priority,exact
6272_70171_6272-70171-0017,6272,70171,6272-70171-0017,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6272/70171/6272-70171-0017,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6272/70171/6272-70171-0017/6272-70171-0017.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6272/70171/6272-70171-0017.flac,16000,16000,15.800000,15.800000,0.000000,1,ok,priority,exact
6272_70171_6272-70171-0022,6272,70171,6272-70171-0022,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6272/70171/6272-70171-0022,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6272/70171/6272-70171-0022/6272-70171-0022.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6272/70171/6272-70171-0022.flac,16000,16000,5.885000,5.885000,0.000000,1,ok,priority,exact
6272_70171_6272-70171-0030,6272,70171,6272-70171-0030,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6272/70171/6272-70171-0030,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6272/70171/6272-70171-0030/6272-70171-0030.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6272/70171/6272-70171-0030.flac,16000,16000,16.275000,16.275000,0.000000,1,ok,priority,exact
6272_70191_6272-70191-0022,6272,70191,6272-70191-0022,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6272/70191/6272-70191-0022,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6272/70191/6272-70191-0022/6272-70191-0022.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6272/70191/6272-70191-0022.flac,16000,16000,8.395000,8.395000,0.000000,1,ok,priority,exact
6272_70191_6272-70191-0032,6272,70191,6272-70191-0032,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6272/70191/6272-70191-0032,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6272/70191/6272-70191-0032/6272-70191-0032.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6272/70191/6272-70191-0032.flac,16000,16000,12.305000,12.305000,0.000000,1,ok,priority,exact
6531_61334_6531-61334-0010,6531,61334,6531-61334-0010,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0010,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0010/6531-61334-0010.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6531/61334/6531-61334-0010.flac,16000,16000,6.230000,6.230000,0.000000,1,ok,priority,exact
6531_61334_6531-61334-0013,6531,61334,6531-61334-0013,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0013,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0013/6531-61334-0013.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6531/61334/6531-61334-0013.flac,16000,16000,2.300000,2.300000,0.000000,1,ok,priority,exact
6531_61334_6531-61334-0023,6531,61334,6531-61334-0023,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0023,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0023/6531-61334-0023.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6531/61334/6531-61334-0023.flac,16000,16000,14.180000,14.180000,0.000000,1,ok,priority,exact
6531_61334_6531-61334-0026,6531,61334,6531-61334-0026,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0026,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0026/6531-61334-0026.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6531/61334/6531-61334-0026.flac,16000,16000,3.245000,3.245000,0.000000,1,ok,priority,exact
6531_61334_6531-61334-0062,6531,61334,6531-61334-0062,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0062,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0062/6531-61334-0062.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6531/61334/6531-61334-0062.flac,16000,16000,13.725000,13.725000,0.000000,1,ok,priority,exact
6531_61334_6531-61334-0074,6531,61334,6531-61334-0074,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0074,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0074/6531-61334-0074.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6531/61334/6531-61334-0074.flac,16000,16000,4.290000,4.290000,0.000000,1,ok,priority,exact
6531_61334_6531-61334-0081,6531,61334,6531-61334-0081,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0081,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0081/6531-61334-0081.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6531/61334/6531-61334-0081.flac,16000,16000,7.805000,7.805000,0.000000,1,ok,priority,exact
6531_61334_6531-61334-0095,6531,61334,6531-61334-0095,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0095,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0095/6531-61334-0095.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6531/61334/6531-61334-0095.flac,16000,16000,5.215000,5.215000,0.000000,1,ok,priority,exact
6531_61334_6531-61334-0131,6531,61334,6531-61334-0131,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0131,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/6531/61334/6531-61334-0131/6531-61334-0131.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/6531/61334/6531-61334-0131.flac,16000,16000,2.855000,2.855000,0.000000,1,ok,priority,exact
7113_86041_7113-86041-0018,7113,86041,7113-86041-0018,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0018,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0018/7113-86041-0018.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7113/86041/7113-86041-0018.flac,16000,16000,14.615000,14.615000,0.000000,1,ok,priority,exact
7113_86041_7113-86041-0031,7113,86041,7113-86041-0031,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0031,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0031/7113-86041-0031.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7113/86041/7113-86041-0031.flac,16000,16000,13.835000,13.835000,0.000000,1,ok,priority,exact
7113_86041_7113-86041-0039,7113,86041,7113-86041-0039,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0039,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0039/7113-86041-0039.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7113/86041/7113-86041-0039.flac,16000,16000,13.650000,13.650000,0.000000,1,ok,priority,exact
7113_86041_7113-86041-0045,7113,86041,7113-86041-0045,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0045,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0045/7113-86041-0045.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7113/86041/7113-86041-0045.flac,16000,16000,14.845000,14.845000,0.000000,1,ok,priority,exact
7113_86041_7113-86041-0059,7113,86041,7113-86041-0059,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0059,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0059/7113-86041-0059.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7113/86041/7113-86041-0059.flac,16000,16000,13.365000,13.365000,0.000000,1,ok,priority,exact
7113_86041_7113-86041-0061,7113,86041,7113-86041-0061,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0061,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0061/7113-86041-0061.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7113/86041/7113-86041-0061.flac,16000,16000,15.020000,15.020000,0.000000,1,ok,priority,exact
7113_86041_7113-86041-0096,7113,86041,7113-86041-0096,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0096,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0096/7113-86041-0096.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7113/86041/7113-86041-0096.flac,16000,16000,12.450000,12.450000,0.000000,1,ok,priority,exact
7113_86041_7113-86041-0108,7113,86041,7113-86041-0108,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0108,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7113/86041/7113-86041-0108/7113-86041-0108.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7113/86041/7113-86041-0108.flac,16000,16000,15.415000,15.415000,0.000000,1,ok,priority,exact
7148_59157_7148-59157-0003,7148,59157,7148-59157-0003,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/59157/7148-59157-0003,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/59157/7148-59157-0003/7148-59157-0003.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7148/59157/7148-59157-0003.flac,16000,16000,14.650000,14.650000,0.000000,1,ok,priority,exact
7148_59157_7148-59157-0007,7148,59157,7148-59157-0007,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/59157/7148-59157-0007,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/59157/7148-59157-0007/7148-59157-0007.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7148/59157/7148-59157-0007.flac,16000,16000,16.635000,16.635000,0.000000,1,ok,priority,exact
7148_59157_7148-59157-0039,7148,59157,7148-59157-0039,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/59157/7148-59157-0039,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/59157/7148-59157-0039/7148-59157-0039.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7148/59157/7148-59157-0039.flac,16000,16000,14.500000,14.500000,0.000000,1,ok,priority,exact
7148_7763_7148-7763-0015,7148,7763,7148-7763-0015,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/7763/7148-7763-0015,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/7763/7148-7763-0015/7148-7763-0015.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7148/7763/7148-7763-0015.flac,16000,16000,12.305000,12.305000,0.000000,1,ok,priority,exact
7148_7763_7148-7763-0018,7148,7763,7148-7763-0018,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/7763/7148-7763-0018,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/7763/7148-7763-0018/7148-7763-0018.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7148/7763/7148-7763-0018.flac,16000,16000,12.480000,12.480000,0.000000,1,ok,priority,exact
7148_7763_7148-7763-0019,7148,7763,7148-7763-0019,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/7763/7148-7763-0019,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/7763/7148-7763-0019/7148-7763-0019.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7148/7763/7148-7763-0019.flac,16000,16000,3.070000,3.070000,0.000000,1,ok,priority,exact
7148_7763_7148-7763-0025,7148,7763,7148-7763-0025,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/7763/7148-7763-0025,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/7763/7148-7763-0025/7148-7763-0025.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7148/7763/7148-7763-0025.flac,16000,16000,13.020000,13.020000,0.000000,1,ok,priority,exact
7148_82991_7148-82991-0014,7148,82991,7148-82991-0014,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/82991/7148-82991-0014,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7148/82991/7148-82991-0014/7148-82991-0014.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7148/82991/7148-82991-0014.flac,16000,16000,6.000000,6.000000,0.000000,1,ok,priority,exact
7190_90542_7190-90542-0004,7190,90542,7190-90542-0004,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90542/7190-90542-0004,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90542/7190-90542-0004/7190-90542-0004.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7190/90542/7190-90542-0004.flac,16000,16000,11.565000,11.565000,0.000000,1,ok,priority,exact
7190_90542_7190-90542-0026,7190,90542,7190-90542-0026,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90542/7190-90542-0026,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90542/7190-90542-0026/7190-90542-0026.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7190/90542/7190-90542-0026.flac,16000,16000,8.795000,8.795000,0.000000,1,ok,priority,exact
7190_90542_7190-90542-0033,7190,90542,7190-90542-0033,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90542/7190-90542-0033,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90542/7190-90542-0033/7190-90542-0033.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7190/90542/7190-90542-0033.flac,16000,16000,8.774938,8.774938,0.000000,1,ok,priority,exact
7190_90542_7190-90542-0077,7190,90542,7190-90542-0077,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90542/7190-90542-0077,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90542/7190-90542-0077/7190-90542-0077.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7190/90542/7190-90542-0077.flac,16000,16000,13.145000,13.145000,0.000000,1,ok,priority,exact
7190_90543_7190-90543-0009,7190,90543,7190-90543-0009,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90543/7190-90543-0009,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90543/7190-90543-0009/7190-90543-0009.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7190/90543/7190-90543-0009.flac,16000,16000,14.205000,14.205000,0.000000,1,ok,priority,exact
7190_90543_7190-90543-0011,7190,90543,7190-90543-0011,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90543/7190-90543-0011,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90543/7190-90543-0011/7190-90543-0011.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7190/90543/7190-90543-0011.flac,16000,16000,2.680000,2.680000,0.000000,1,ok,priority,exact
7190_90543_7190-90543-0030,7190,90543,7190-90543-0030,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90543/7190-90543-0030,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90543/7190-90543-0030/7190-90543-0030.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7190/90543/7190-90543-0030.flac,16000,16000,14.875000,14.875000,0.000000,1,ok,priority,exact
7190_90543_7190-90543-0039,7190,90543,7190-90543-0039,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90543/7190-90543-0039,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90543/7190-90543-0039/7190-90543-0039.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7190/90543/7190-90543-0039.flac,16000,16000,7.715000,7.715000,0.000000,1,ok,priority,exact
7190_90543_7190-90543-0041,7190,90543,7190-90543-0041,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90543/7190-90543-0041,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7190/90543/7190-90543-0041/7190-90543-0041.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7190/90543/7190-90543-0041.flac,16000,16000,5.085000,5.085000,0.000000,1,ok,priority,exact
7226_86964_7226-86964-0018,7226,86964,7226-86964-0018,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7226/86964/7226-86964-0018,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7226/86964/7226-86964-0018/7226-86964-0018.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7226/86964/7226-86964-0018.flac,16000,16000,10.305000,10.305000,0.000000,1,ok,priority,exact
7226_86964_7226-86964-0033,7226,86964,7226-86964-0033,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7226/86964/7226-86964-0033,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7226/86964/7226-86964-0033/7226-86964-0033.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7226/86964/7226-86964-0033.flac,16000,16000,15.655000,15.655000,0.000000,1,ok,priority,exact
7226_86964_7226-86964-0041,7226,86964,7226-86964-0041,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7226/86964/7226-86964-0041,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7226/86964/7226-86964-0041/7226-86964-0041.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7226/86964/7226-86964-0041.flac,16000,16000,13.175000,13.175000,0.000000,1,ok,priority,exact
7226_86965_7226-86965-0028,7226,86965,7226-86965-0028,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7226/86965/7226-86965-0028,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7226/86965/7226-86965-0028/7226-86965-0028.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7226/86965/7226-86965-0028.flac,16000,16000,15.610000,15.610000,0.000000,1,ok,priority,exact
7226_86965_7226-86965-0029,7226,86965,7226-86965-0029,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7226/86965/7226-86965-0029,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7226/86965/7226-86965-0029/7226-86965-0029.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7226/86965/7226-86965-0029.flac,16000,16000,13.265000,13.265000,0.000000,1,ok,priority,exact
7226_86965_7226-86965-0046,7226,86965,7226-86965-0046,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7226/86965/7226-86965-0046,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7226/86965/7226-86965-0046/7226-86965-0046.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7226/86965/7226-86965-0046.flac,16000,16000,12.645000,12.645000,0.000000,1,ok,priority,exact
7226_86965_7226-86965-0049,7226,86965,7226-86965-0049,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7226/86965/7226-86965-0049,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7226/86965/7226-86965-0049/7226-86965-0049.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7226/86965/7226-86965-0049.flac,16000,16000,8.300000,8.300000,0.000000,1,ok,priority,exact
7511_102419_7511-102419-0020,7511,102419,7511-102419-0020,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7511/102419/7511-102419-0020,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7511/102419/7511-102419-0020/7511-102419-0020.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7511/102419/7511-102419-0020.flac,16000,16000,11.415000,11.415000,0.000000,1,ok,priority,exact
7511_102419_7511-102419-0024,7511,102419,7511-102419-0024,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7511/102419/7511-102419-0024,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/7511/102419/7511-102419-0024/7511-102419-0024.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/7511/102419/7511-102419-0024.flac,16000,16000,15.125000,15.125000,0.000000,1,ok,priority,exact
